"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","04 Sep 2020","30","72.40","0.00","6586.229","0.000"
"USEP","04 Sep 2020","31","72.19","0.00","6567.378","0.000"
"USEP","04 Sep 2020","32","72.18","0.00","6574.619","0.000"
"USEP","04 Sep 2020","33","71.87","0.00","6523.612","0.000"
"USEP","04 Sep 2020","34","72.49","0.00","6478.882","0.000"
"USEP","04 Sep 2020","35","71.86","0.00","6426.260","0.000"
"USEP","04 Sep 2020","36","71.85","0.00","6382.891","0.000"
"USEP","04 Sep 2020","37","71.84","0.00","6361.809","0.000"
"USEP","04 Sep 2020","38","71.87","0.00","6385.123","0.000"
"USEP","04 Sep 2020","39","72.40","0.00","6390.620","0.000"
"USEP","04 Sep 2020","40","72.69","0.00","6361.848","0.000"
"USEP","04 Sep 2020","41","72.68","0.00","6315.702","0.000"
"USEP","04 Sep 2020","42","72.87","0.00","6259.372","0.000"
"USEP","04 Sep 2020","43","71.90","0.00","6188.028","0.000"
"USEP","04 Sep 2020","44","69.54","0.00","6076.978","0.000"
"USEP","04 Sep 2020","45","63.66","0.00","5943.230","0.000"
"USEP","04 Sep 2020","46","63.67","0.00","5825.093","0.000"
"USEP","04 Sep 2020","47","59.97","0.00","5682.186","0.000"
"USEP","04 Sep 2020","48","55.58","0.00","5549.895","0.000"
"USEP","05 Sep 2020","1","62.55","0.00","5428.448","0.000"
"USEP","05 Sep 2020","2","62.30","0.00","5345.826","0.000"
"USEP","05 Sep 2020","3","61.28","0.00","5271.301","0.000"
"USEP","05 Sep 2020","4","60.50","0.00","5190.390","0.000"
"USEP","05 Sep 2020","5","60.00","0.00","5143.592","0.000"
"USEP","05 Sep 2020","6","50.92","0.00","5097.277","0.000"
"USEP","05 Sep 2020","7","50.42","0.00","5068.575","0.000"
"USEP","05 Sep 2020","8","48.38","0.00","5048.282","0.000"
"USEP","05 Sep 2020","9","50.39","0.00","5041.270","0.000"
"USEP","05 Sep 2020","10","50.41","0.00","5057.397","0.000"
"USEP","05 Sep 2020","11","50.90","0.00","5079.633","0.000"
"USEP","05 Sep 2020","12","52.40","0.00","5144.079","0.000"
"USEP","05 Sep 2020","13","55.46","0.00","5215.389","0.000"
"USEP","05 Sep 2020","14","55.46","0.00","5272.688","0.000"
"USEP","05 Sep 2020","15","60.51","0.00","5368.793","0.000"
"USEP","05 Sep 2020","16","62.17","0.00","5499.941","0.000"
"USEP","05 Sep 2020","17","62.20","0.00","5642.063","0.000"
"USEP","05 Sep 2020","18","62.21","0.00","5759.857","0.000"
"USEP","05 Sep 2020","19","63.57","0.00","5856.529","0.000"
"USEP","05 Sep 2020","20","65.73","0.00","5963.399","0.000"
"USEP","05 Sep 2020","21","69.28","0.00","6023.163","0.000"
"USEP","05 Sep 2020","22","69.52","0.00","6042.799","0.000"
"USEP","05 Sep 2020","23","69.48","0.00","6045.036","0.000"
"USEP","05 Sep 2020","24","69.52","0.00","6056.984","0.000"
"USEP","05 Sep 2020","25","69.25","0.00","6013.809","0.000"
"USEP","05 Sep 2020","26","65.73","0.00","5969.397","0.000"
"USEP","05 Sep 2020","27","63.66","0.00","5897.293","0.000"
"USEP","05 Sep 2020","28","61.31","0.00","5845.565","0.000"
"USEP","05 Sep 2020","29","60.63","0.00","5789.886","0.000"
"USEP","05 Sep 2020","30","60.61","0.00","5767.755","0.000"
"USEP","05 Sep 2020","31","60.26","0.00","5740.549","0.000"
"USEP","05 Sep 2020","32","57.24","0.00","5696.510","0.000"
"USEP","05 Sep 2020","33","55.98","0.00","5681.565","0.000"
"USEP","05 Sep 2020","34","56.07","0.00","5670.586","0.000"
"USEP","05 Sep 2020","35","56.07","0.00","5678.946","0.000"
"USEP","05 Sep 2020","36","56.44","0.00","5687.752","0.000"
"USEP","05 Sep 2020","37","60.06","0.00","5693.423","0.000"
"USEP","05 Sep 2020","38","60.28","0.00","5740.310","0.000"
"USEP","05 Sep 2020","39","60.67","0.00","5801.645","0.000"
"USEP","05 Sep 2020","40","60.68","0.00","5820.665","0.000"
"USEP","05 Sep 2020","41","60.68","0.00","5816.287","0.000"
"USEP","05 Sep 2020","42","60.66","0.00","5796.615","0.000"
"USEP","05 Sep 2020","43","60.28","0.00","5747.646","0.000"
"USEP","05 Sep 2020","44","55.59","0.00","5681.605","0.000"
"USEP","05 Sep 2020","45","55.58","0.00","5581.027","0.000"
"USEP","05 Sep 2020","46","55.58","0.00","5507.848","0.000"
"USEP","05 Sep 2020","47","55.56","0.00","5412.847","0.000"
"USEP","05 Sep 2020","48","52.61","0.00","5294.208","0.000"
"USEP","06 Sep 2020","1","58.97","0.00","5189.207","0.000"
"USEP","06 Sep 2020","2","59.81","0.00","5089.186","0.000"
"USEP","06 Sep 2020","3","58.98","0.00","5017.354","0.000"
"USEP","06 Sep 2020","4","53.75","0.00","4942.610","0.000"
"USEP","06 Sep 2020","5","52.78","0.00","4891.573","0.000"
"USEP","06 Sep 2020","6","52.21","0.00","4852.002","0.000"
"USEP","06 Sep 2020","7","50.95","0.00","4817.252","0.000"
"USEP","06 Sep 2020","8","49.94","0.00","4785.404","0.000"
"USEP","06 Sep 2020","9","49.92","0.00","4783.098","0.000"
"USEP","06 Sep 2020","10","50.95","0.00","4794.484","0.000"
"USEP","06 Sep 2020","11","47.28","0.00","4814.061","0.000"
"USEP","06 Sep 2020","12","49.91","0.00","4860.193","0.000"
"USEP","06 Sep 2020","13","50.41","0.00","4917.323","0.000"
"USEP","06 Sep 2020","14","50.41","0.00","4937.541","0.000"
"USEP","06 Sep 2020","15","50.41","0.00","4963.171","0.000"
"USEP","06 Sep 2020","16","52.78","0.00","5043.854","0.000"
"USEP","06 Sep 2020","17","53.77","0.00","5150.819","0.000"
"USEP","06 Sep 2020","18","55.47","0.00","5253.633","0.000"
"USEP","06 Sep 2020","19","58.59","0.00","5360.279","0.000"
"USEP","06 Sep 2020","20","59.83","0.00","5451.598","0.000"
"USEP","06 Sep 2020","21","58.99","0.00","5496.527","0.000"
"USEP","06 Sep 2020","22","59.16","0.00","5530.422","0.000"
"USEP","06 Sep 2020","23","60.41","0.00","5563.373","0.000"
"USEP","06 Sep 2020","24","59.17","0.00","5573.174","0.000"
"USEP","06 Sep 2020","25","60.41","0.00","5557.747","0.000"
"USEP","06 Sep 2020","26","60.40","0.00","5544.403","0.000"
"USEP","06 Sep 2020","27","58.98","0.00","5500.716","0.000"
"USEP","06 Sep 2020","28","55.55","0.00","5479.201","0.000"
"USEP","06 Sep 2020","29","55.55","0.00","5492.486","0.000"
"USEP","06 Sep 2020","30","55.55","0.00","5504.871","0.000"
"USEP","06 Sep 2020","31","55.55","0.00","5521.198","0.000"
"USEP","06 Sep 2020","32","55.55","0.00","5559.074","0.000"
"USEP","06 Sep 2020","33","56.97","0.00","5602.005","0.000"
"USEP","06 Sep 2020","34","55.58","0.00","5600.658","0.000"
"USEP","06 Sep 2020","35","59.91","0.00","5629.191","0.000"
"USEP","06 Sep 2020","36","60.02","0.00","5658.186","0.000"
"USEP","06 Sep 2020","37","60.91","0.00","5729.784","0.000"
"USEP","06 Sep 2020","38","61.55","0.00","5775.562","0.000"
"USEP","06 Sep 2020","39","61.70","0.00","5830.918","0.000"
"USEP","06 Sep 2020","40","61.71","0.00","5841.499","0.000"
"USEP","06 Sep 2020","41","63.08","0.00","5856.996","0.000"
"USEP","06 Sep 2020","42","61.57","0.00","5833.453","0.000"
"USEP","06 Sep 2020","43","63.21","0.00","5795.890","0.000"
"USEP","06 Sep 2020","44","61.56","0.00","5691.823","0.000"
"USEP","06 Sep 2020","45","59.92","0.00","5567.583","0.000"
"USEP","06 Sep 2020","46","59.92","0.00","5467.159","0.000"
"USEP","06 Sep 2020","47","59.75","0.00","5356.393","0.000"
"USEP","06 Sep 2020","48","55.46","0.00","5231.616","0.000"
"USEP","07 Sep 2020","1","52.06","0.00","5108.022","0.000"
"USEP","07 Sep 2020","2","51.02","0.00","5020.793","0.000"
"USEP","07 Sep 2020","3","50.43","0.00","4955.890","0.000"
"USEP","07 Sep 2020","4","45.14","0.00","4912.681","0.000"
"USEP","07 Sep 2020","5","41.84","0.00","4866.738","0.000"
"USEP","07 Sep 2020","6","41.32","0.00","4832.038","0.000"
"USEP","07 Sep 2020","7","15.04","0.00","4816.367","0.000"
"USEP","07 Sep 2020","8","0.21","0.00","4805.120","0.000"
"USEP","07 Sep 2020","9","0.21","0.00","4825.259","0.000"
"USEP","07 Sep 2020","10","0.30","0.00","4865.173","0.000"
"USEP","07 Sep 2020","11","41.83","0.00","4939.559","0.000"
"USEP","07 Sep 2020","12","51.12","0.00","5091.849","0.000"
"USEP","07 Sep 2020","13","52.58","0.00","5268.941","0.000"
"USEP","07 Sep 2020","14","55.54","0.00","5415.978","0.000"
"USEP","07 Sep 2020","15","55.55","0.00","5580.063","0.000"
"USEP","07 Sep 2020","16","60.63","0.00","5829.701","0.000"
"USEP","07 Sep 2020","17","65.71","0.00","6109.974","0.000"
"USEP","07 Sep 2020","18","69.85","0.00","6294.719","0.000"
"USEP","07 Sep 2020","19","70.15","0.00","6385.009","0.000"
"USEP","07 Sep 2020","20","70.99","0.00","6481.760","0.000"
"USEP","07 Sep 2020","21","70.53","0.00","6520.834","0.000"
"USEP","07 Sep 2020","22","70.54","0.00","6525.103","0.000"
"USEP","07 Sep 2020","23","70.72","0.00","6507.728","0.000"
"USEP","07 Sep 2020","24","70.54","0.00","6479.548","0.000"
"USEP","07 Sep 2020","25","70.24","0.00","6444.042","0.000"
"USEP","07 Sep 2020","26","69.92","0.00","6442.362","0.000"
"USEP","07 Sep 2020","27","70.72","0.00","6494.433","0.000"
"USEP","07 Sep 2020","28","71.02","0.00","6526.023","0.000"
"USEP","07 Sep 2020","29","73.82","0.00","6561.722","0.000"
"USEP","07 Sep 2020","30","73.98","0.00","6578.153","0.000"
"USEP","07 Sep 2020","31","80.60","0.00","6595.190","0.000"
"USEP","07 Sep 2020","32","73.97","0.00","6571.965","0.000"
"USEP","07 Sep 2020","33","71.01","0.00","6542.891","0.000"
"USEP","07 Sep 2020","34","101.78","0.00","6548.373","0.000"
"USEP","07 Sep 2020","35","116.05","0.00","6524.114","0.000"
"USEP","07 Sep 2020","36","116.05","0.00","6457.471","0.000"
"USEP","07 Sep 2020","37","105.79","0.00","6393.880","0.000"
"USEP","07 Sep 2020","38","88.67","0.00","6399.024","0.000"
"USEP","07 Sep 2020","39","91.77","0.00","6385.009","0.000"
"USEP","07 Sep 2020","40","91.81","0.00","6380.645","0.000"
"USEP","07 Sep 2020","41","88.69","0.00","6323.853","0.000"
"USEP","07 Sep 2020","42","80.30","0.00","6272.110","0.000"
"USEP","07 Sep 2020","43","70.73","0.00","6186.363","0.000"
"USEP","07 Sep 2020","44","67.59","0.00","6061.496","0.000"
"USEP","07 Sep 2020","45","63.36","0.00","5910.533","0.000"
"USEP","07 Sep 2020","46","62.84","0.00","5788.569","0.000"
"USEP","07 Sep 2020","47","60.03","0.00","5650.835","0.000"
"USEP","07 Sep 2020","48","55.49","0.00","5452.189","0.000"
"USEP","08 Sep 2020","1","55.38","0.00","5251.163","0.000"
"USEP","08 Sep 2020","2","51.35","0.00","5160.957","0.000"
"USEP","08 Sep 2020","3","59.78","0.00","5180.887","0.000"
"USEP","08 Sep 2020","4","50.68","0.00","5116.073","0.000"
"USEP","08 Sep 2020","5","50.43","0.00","5071.308","0.000"
"USEP","08 Sep 2020","6","49.79","0.00","5028.114","0.000"
"USEP","08 Sep 2020","7","49.39","0.00","5006.614","0.000"
"USEP","08 Sep 2020","8","49.22","0.00","4979.950","0.000"
"USEP","08 Sep 2020","9","49.40","0.00","4988.394","0.000"
"USEP","08 Sep 2020","10","49.58","0.00","5014.263","0.000"
"USEP","08 Sep 2020","11","50.67","0.00","5100.915","0.000"
"USEP","08 Sep 2020","12","59.84","0.00","5250.989","0.000"
"USEP","08 Sep 2020","13","59.86","0.00","5414.855","0.000"
"USEP","08 Sep 2020","14","62.80","0.00","5549.273","0.000"
"USEP","08 Sep 2020","15","59.89","0.00","5684.343","0.000"
"USEP","08 Sep 2020","16","63.55","0.00","5920.508","0.000"
"USEP","08 Sep 2020","17","70.15","0.00","6175.593","0.000"
"USEP","08 Sep 2020","18","70.72","0.00","6348.295","0.000"
"USEP","08 Sep 2020","19","70.59","0.00","6425.241","0.000"
"USEP","08 Sep 2020","20","70.96","0.00","6494.751","0.000"
"USEP","08 Sep 2020","21","70.91","0.00","6519.487","0.000"
"USEP","08 Sep 2020","22","71.68","0.00","6554.525","0.000"
"USEP","08 Sep 2020","23","71.01","0.00","6552.438","0.000"
"USEP","08 Sep 2020","24","70.95","0.00","6517.757","0.000"
"USEP","08 Sep 2020","25","70.63","0.00","6493.265","0.000"
"USEP","08 Sep 2020","26","70.70","0.00","6513.896","0.000"
"USEP","08 Sep 2020","27","73.84","0.00","6567.651","0.000"
"USEP","08 Sep 2020","28","71.02","0.00","6564.803","0.000"
"USEP","08 Sep 2020","29","73.86","0.00","6590.210","0.000"
"USEP","08 Sep 2020","30","73.84","0.00","6587.283","0.000"
"USEP","08 Sep 2020","31","71.01","0.00","6562.075","0.000"
"USEP","08 Sep 2020","32","70.71","0.00","6506.282","0.000"
"USEP","08 Sep 2020","33","70.62","0.00","6481.531","0.000"
"USEP","08 Sep 2020","34","70.21","0.00","6434.783","0.000"
"USEP","08 Sep 2020","35","70.70","0.00","6407.791","0.000"
"USEP","08 Sep 2020","36","70.52","0.00","6333.947","0.000"
"USEP","08 Sep 2020","37","70.53","0.00","6317.163","0.000"
"USEP","08 Sep 2020","38","70.51","0.00","6306.975","0.000"
"USEP","08 Sep 2020","39","70.84","0.00","6312.243","0.000"
"USEP","08 Sep 2020","40","70.71","0.00","6289.793","0.000"
"USEP","08 Sep 2020","41","70.84","0.00","6265.102","0.000"
"USEP","08 Sep 2020","42","70.53","0.00","6219.041","0.000"
"USEP","08 Sep 2020","43","70.25","0.00","6125.833","0.000"
"USEP","08 Sep 2020","44","67.94","0.00","6001.732","0.000"
"USEP","08 Sep 2020","45","63.59","0.00","5848.711","0.000"
"USEP","08 Sep 2020","46","60.49","0.00","5725.157","0.000"
"USEP","08 Sep 2020","47","59.91","0.00","5593.606","0.000"
"USEP","08 Sep 2020","48","55.56","0.00","5460.907","0.000"
"USEP","09 Sep 2020","1","62.19","0.00","5351.174","0.000"
"USEP","09 Sep 2020","2","60.55","0.00","5248.474","0.000"
"USEP","09 Sep 2020","3","59.99","0.00","5176.807","0.000"
"USEP","09 Sep 2020","4","51.29","0.00","5117.281","0.000"
"USEP","09 Sep 2020","5","50.44","0.00","5059.445","0.000"
"USEP","09 Sep 2020","6","45.16","0.00","5021.266","0.000"
"USEP","09 Sep 2020","7","44.73","0.00","4997.121","0.000"
"USEP","09 Sep 2020","8","42.01","0.00","4980.149","0.000"
"USEP","09 Sep 2020","9","42.00","0.00","4976.377","0.000"
"USEP","09 Sep 2020","10","44.79","0.00","5015.823","0.000"
"USEP","09 Sep 2020","11","50.76","0.00","5109.935","0.000"
"USEP","09 Sep 2020","12","60.54","0.00","5263.205","0.000"
"USEP","09 Sep 2020","13","61.12","0.00","5427.583","0.000"
"USEP","09 Sep 2020","14","62.16","0.00","5551.654","0.000"
"USEP","09 Sep 2020","15","61.13","0.00","5683.453","0.000"
"USEP","09 Sep 2020","16","64.50","0.00","5903.644","0.000"
"USEP","09 Sep 2020","17","67.11","0.00","6136.688","0.000"
"USEP","09 Sep 2020","18","67.88","0.00","6289.137","0.000"
"USEP","09 Sep 2020","19","69.41","0.00","6385.570","0.000"
"USEP","09 Sep 2020","20","73.55","0.00","6462.292","0.000"
"USEP","09 Sep 2020","21","68.13","0.00","6514.085","0.000"
"USEP","09 Sep 2020","22","69.41","0.00","6541.464","0.000"
"USEP","09 Sep 2020","23","68.47","0.00","6538.383","0.000"
"USEP","09 Sep 2020","24","67.98","0.00","6512.415","0.000"
