"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Oct 2020","35","58.58","0.00","6273.969","0.000"
"USEP","01 Oct 2020","36","58.58","0.00","6191.199","0.000"
"USEP","01 Oct 2020","37","58.56","0.00","6144.148","0.000"
"USEP","01 Oct 2020","38","58.58","0.00","6183.614","0.000"
"USEP","01 Oct 2020","39","58.58","0.00","6210.343","0.000"
"USEP","01 Oct 2020","40","58.58","0.00","6189.141","0.000"
"USEP","01 Oct 2020","41","58.58","0.00","6181.214","0.000"
"USEP","01 Oct 2020","42","58.61","0.00","6120.326","0.000"
"USEP","01 Oct 2020","43","58.61","0.00","6044.444","0.000"
"USEP","01 Oct 2020","44","56.66","0.00","5902.775","0.000"
"USEP","01 Oct 2020","45","55.87","0.00","5771.139","0.000"
"USEP","01 Oct 2020","46","55.28","0.00","5637.988","0.000"
"USEP","01 Oct 2020","47","54.25","0.00","5493.734","0.000"
"USEP","01 Oct 2020","48","53.03","0.00","5363.664","0.000"
"USEP","02 Oct 2020","1","57.62","0.00","5235.547","0.000"
"USEP","02 Oct 2020","2","55.25","0.00","5133.518","0.000"
"USEP","02 Oct 2020","3","52.80","0.00","5043.675","0.000"
"USEP","02 Oct 2020","4","46.98","0.00","4975.442","0.000"
"USEP","02 Oct 2020","5","45.21","0.00","4926.348","0.000"
"USEP","02 Oct 2020","6","42.00","0.00","4881.996","0.000"
"USEP","02 Oct 2020","7","41.00","0.00","4859.134","0.000"
"USEP","02 Oct 2020","8","34.53","0.00","4844.468","0.000"
"USEP","02 Oct 2020","9","34.54","0.00","4844.204","0.000"
"USEP","02 Oct 2020","10","40.99","0.00","4861.018","0.000"
"USEP","02 Oct 2020","11","45.17","0.00","4933.997","0.000"
"USEP","02 Oct 2020","12","55.42","0.00","5088.867","0.000"
"USEP","02 Oct 2020","13","55.49","0.00","5266.128","0.000"
"USEP","02 Oct 2020","14","57.87","0.00","5450.380","0.000"
"USEP","02 Oct 2020","15","55.51","0.00","5631.651","0.000"
"USEP","02 Oct 2020","16","59.58","0.00","5880.355","0.000"
"USEP","02 Oct 2020","17","60.49","0.00","6080.497","0.000"
"USEP","02 Oct 2020","18","61.62","0.00","6233.548","0.000"
"USEP","02 Oct 2020","19","62.62","0.00","6307.084","0.000"
"USEP","02 Oct 2020","20","64.05","0.00","6376.018","0.000"
"USEP","02 Oct 2020","21","64.07","0.00","6433.198","0.000"
"USEP","02 Oct 2020","22","64.05","0.00","6447.477","0.000"
"USEP","02 Oct 2020","23","64.10","0.00","6453.764","0.000"
"USEP","02 Oct 2020","24","62.62","0.00","6397.508","0.000"
"USEP","02 Oct 2020","25","60.59","0.00","6354.632","0.000"
"USEP","02 Oct 2020","26","60.49","0.00","6353.121","0.000"
"USEP","02 Oct 2020","27","63.77","0.00","6410.341","0.000"
"USEP","02 Oct 2020","28","64.44","0.00","6467.123","0.000"
"USEP","02 Oct 2020","29","64.66","0.00","6478.693","0.000"
"USEP","02 Oct 2020","30","64.10","0.00","6437.954","0.000"
"USEP","02 Oct 2020","31","66.13","0.00","6431.622","0.000"
"USEP","02 Oct 2020","32","66.37","0.00","6456.691","0.000"
"USEP","02 Oct 2020","33","66.42","0.00","6453.033","0.000"
"USEP","02 Oct 2020","34","66.39","0.00","6448.679","0.000"
"USEP","02 Oct 2020","35","66.37","0.00","6405.112","0.000"
"USEP","02 Oct 2020","36","64.75","0.00","6291.896","0.000"
"USEP","02 Oct 2020","37","64.04","0.00","6215.124","0.000"
"USEP","02 Oct 2020","38","64.04","0.00","6221.948","0.000"
"USEP","02 Oct 2020","39","64.04","0.00","6216.625","0.000"
"USEP","02 Oct 2020","40","63.98","0.00","6175.757","0.000"
"USEP","02 Oct 2020","41","62.44","0.00","6146.295","0.000"
"USEP","02 Oct 2020","42","64.05","0.00","6100.188","0.000"
"USEP","02 Oct 2020","43","63.78","0.00","6038.391","0.000"
"USEP","02 Oct 2020","44","60.63","0.00","5908.361","0.000"
"USEP","02 Oct 2020","45","60.65","0.00","5782.764","0.000"
"USEP","02 Oct 2020","46","60.62","0.00","5667.415","0.000"
"USEP","02 Oct 2020","47","60.61","0.00","5557.653","0.000"
"USEP","02 Oct 2020","48","59.61","0.00","5504.876","0.000"
"USEP","03 Oct 2020","1","65.65","0.00","5424.149","0.000"
"USEP","03 Oct 2020","2","65.65","0.00","5289.149","0.000"
"USEP","03 Oct 2020","3","60.19","0.00","5102.371","0.000"
"USEP","03 Oct 2020","4","59.36","0.00","5018.487","0.000"
"USEP","03 Oct 2020","5","58.58","0.00","4960.125","0.000"
"USEP","03 Oct 2020","6","57.26","0.00","4912.119","0.000"
"USEP","03 Oct 2020","7","55.46","0.00","4874.944","0.000"
"USEP","03 Oct 2020","8","60.48","0.00","4864.949","0.000"
"USEP","03 Oct 2020","9","60.55","0.00","4855.277","0.000"
"USEP","03 Oct 2020","10","60.48","0.00","4853.414","0.000"
"USEP","03 Oct 2020","11","59.84","0.00","4893.015","0.000"
"USEP","03 Oct 2020","12","59.58","0.00","4963.534","0.000"
"USEP","03 Oct 2020","13","59.52","0.00","5051.543","0.000"
"USEP","03 Oct 2020","14","59.52","0.00","5107.107","0.000"
"USEP","03 Oct 2020","15","60.52","0.00","5202.049","0.000"
"USEP","03 Oct 2020","16","61.61","0.00","5357.322","0.000"
"USEP","03 Oct 2020","17","64.99","0.00","5527.430","0.000"
"USEP","03 Oct 2020","18","65.39","0.00","5675.670","0.000"
"USEP","03 Oct 2020","19","62.63","0.00","5761.085","0.000"
"USEP","03 Oct 2020","20","64.69","0.00","5821.778","0.000"
"USEP","03 Oct 2020","21","67.20","0.00","5884.420","0.000"
"USEP","03 Oct 2020","22","67.44","0.00","5909.077","0.000"
"USEP","03 Oct 2020","23","66.24","0.00","5905.831","0.000"
"USEP","03 Oct 2020","24","64.70","0.00","5838.577","0.000"
"USEP","03 Oct 2020","25","62.68","0.00","5789.131","0.000"
"USEP","03 Oct 2020","26","62.68","0.00","5770.881","0.000"
"USEP","03 Oct 2020","27","62.68","0.00","5760.727","0.000"
"USEP","03 Oct 2020","28","62.63","0.00","5734.202","0.000"
"USEP","03 Oct 2020","29","62.63","0.00","5743.188","0.000"
"USEP","03 Oct 2020","30","62.63","0.00","5742.447","0.000"
"USEP","03 Oct 2020","31","62.63","0.00","5731.170","0.000"
"USEP","03 Oct 2020","32","62.63","0.00","5722.905","0.000"
"USEP","03 Oct 2020","33","62.63","0.00","5739.937","0.000"
"USEP","03 Oct 2020","34","63.30","0.00","5744.445","0.000"
"USEP","03 Oct 2020","35","62.65","0.00","5725.917","0.000"
"USEP","03 Oct 2020","36","63.77","0.00","5720.858","0.000"
"USEP","03 Oct 2020","37","65.31","0.00","5744.773","0.000"
"USEP","03 Oct 2020","38","67.93","0.00","5807.520","0.000"
"USEP","03 Oct 2020","39","73.52","0.00","5883.024","0.000"
"USEP","03 Oct 2020","40","73.91","0.00","5906.567","0.000"
"USEP","03 Oct 2020","41","73.91","0.00","5915.046","0.000"
"USEP","03 Oct 2020","42","73.52","0.00","5895.588","0.000"
"USEP","03 Oct 2020","43","71.27","0.00","5877.935","0.000"
"USEP","03 Oct 2020","44","68.05","0.00","5813.658","0.000"
"USEP","03 Oct 2020","45","60.64","0.00","5711.116","0.000"
"USEP","03 Oct 2020","46","60.64","0.00","5609.709","0.000"
"USEP","03 Oct 2020","47","60.63","0.00","5515.055","0.000"
"USEP","03 Oct 2020","48","60.12","0.00","5417.881","0.000"
"USEP","04 Oct 2020","1","65.74","0.00","5313.432","0.000"
"USEP","04 Oct 2020","2","59.60","0.00","5212.750","0.000"
"USEP","04 Oct 2020","3","59.59","0.00","5119.667","0.000"
"USEP","04 Oct 2020","4","59.53","0.00","5043.705","0.000"
"USEP","04 Oct 2020","5","59.51","0.00","4983.618","0.000"
"USEP","04 Oct 2020","6","59.24","0.00","4921.861","0.000"
"USEP","04 Oct 2020","7","58.38","0.00","4890.107","0.000"
"USEP","04 Oct 2020","8","56.87","0.00","4872.593","0.000"
"USEP","04 Oct 2020","9","56.86","0.00","4847.042","0.000"
"USEP","04 Oct 2020","10","56.86","0.00","4858.881","0.000"
"USEP","04 Oct 2020","11","56.87","0.00","4881.812","0.000"
"USEP","04 Oct 2020","12","56.87","0.00","4919.540","0.000"
"USEP","04 Oct 2020","13","58.19","0.00","4990.874","0.000"
"USEP","04 Oct 2020","14","57.87","0.00","5016.604","0.000"
"USEP","04 Oct 2020","15","58.87","0.00","5049.436","0.000"
"USEP","04 Oct 2020","16","59.53","0.00","5122.147","0.000"
"USEP","04 Oct 2020","17","59.53","0.00","5227.704","0.000"
"USEP","04 Oct 2020","18","59.59","0.00","5332.363","0.000"
"USEP","04 Oct 2020","19","60.09","0.00","5420.754","0.000"
"USEP","04 Oct 2020","20","60.61","0.00","5515.105","0.000"
"USEP","04 Oct 2020","21","62.34","0.00","5571.544","0.000"
"USEP","04 Oct 2020","22","60.61","0.00","5596.975","0.000"
"USEP","04 Oct 2020","23","60.10","0.00","5573.209","0.000"
"USEP","04 Oct 2020","24","60.60","0.00","5581.230","0.000"
"USEP","04 Oct 2020","25","60.11","0.00","5558.229","0.000"
"USEP","04 Oct 2020","26","60.60","0.00","5576.579","0.000"
"USEP","04 Oct 2020","27","62.38","0.00","5597.269","0.000"
"USEP","04 Oct 2020","28","62.38","0.00","5595.589","0.000"
"USEP","04 Oct 2020","29","62.38","0.00","5602.790","0.000"
"USEP","04 Oct 2020","30","62.38","0.00","5602.746","0.000"
"USEP","04 Oct 2020","31","64.71","0.00","5614.206","0.000"
"USEP","04 Oct 2020","32","64.71","0.00","5616.448","0.000"
"USEP","04 Oct 2020","33","64.71","0.00","5620.051","0.000"
"USEP","04 Oct 2020","34","65.32","0.00","5618.635","0.000"
"USEP","04 Oct 2020","35","65.32","0.00","5614.157","0.000"
"USEP","04 Oct 2020","36","62.34","0.00","5624.216","0.000"
"USEP","04 Oct 2020","37","65.68","0.00","5681.113","0.000"
"USEP","04 Oct 2020","38","73.86","0.00","5782.878","0.000"
"USEP","04 Oct 2020","39","78.31","0.00","5857.881","0.000"
"USEP","04 Oct 2020","40","81.05","0.00","5903.122","0.000"
"USEP","04 Oct 2020","41","83.09","0.00","5922.754","0.000"
"USEP","04 Oct 2020","42","84.31","0.00","5940.050","0.000"
"USEP","04 Oct 2020","43","81.05","0.00","5917.038","0.000"
"USEP","04 Oct 2020","44","73.94","0.00","5829.726","0.000"
"USEP","04 Oct 2020","45","64.76","0.00","5724.073","0.000"
"USEP","04 Oct 2020","46","60.12","0.00","5615.300","0.000"
"USEP","04 Oct 2020","47","60.11","0.00","5489.246","0.000"
"USEP","04 Oct 2020","48","59.59","0.00","5337.551","0.000"
"USEP","05 Oct 2020","1","58.16","0.00","5179.968","0.000"
"USEP","05 Oct 2020","2","56.85","0.00","5084.732","0.000"
"USEP","05 Oct 2020","3","55.86","0.00","5036.419","0.000"
"USEP","05 Oct 2020","4","55.11","0.00","4980.298","0.000"
"USEP","05 Oct 2020","5","54.76","0.00","4923.784","0.000"
"USEP","05 Oct 2020","6","55.26","0.00","4886.469","0.000"
"USEP","05 Oct 2020","7","53.64","0.00","4864.129","0.000"
"USEP","05 Oct 2020","8","53.34","0.00","4856.495","0.000"
"USEP","05 Oct 2020","9","53.35","0.00","4850.526","0.000"
"USEP","05 Oct 2020","10","53.64","0.00","4869.104","0.000"
"USEP","05 Oct 2020","11","54.77","0.00","4962.535","0.000"
"USEP","05 Oct 2020","12","57.97","0.00","5129.274","0.000"
"USEP","05 Oct 2020","13","59.58","0.00","5322.756","0.000"
"USEP","05 Oct 2020","14","59.98","0.00","5517.749","0.000"
"USEP","05 Oct 2020","15","60.61","0.00","5730.370","0.000"
"USEP","05 Oct 2020","16","62.42","0.00","6000.763","0.000"
"USEP","05 Oct 2020","17","62.65","0.00","6221.014","0.000"
"USEP","05 Oct 2020","18","65.62","0.00","6396.494","0.000"
"USEP","05 Oct 2020","19","67.77","0.00","6490.378","0.000"
"USEP","05 Oct 2020","20","70.04","0.00","6562.592","0.000"
"USEP","05 Oct 2020","21","65.85","0.00","6604.027","0.000"
"USEP","05 Oct 2020","22","65.81","0.00","6619.150","0.000"
"USEP","05 Oct 2020","23","65.61","0.00","6597.536","0.000"
"USEP","05 Oct 2020","24","64.80","0.00","6528.373","0.000"
"USEP","05 Oct 2020","25","64.80","0.00","6489.781","0.000"
"USEP","05 Oct 2020","26","64.80","0.00","6497.669","0.000"
"USEP","05 Oct 2020","27","65.54","0.00","6567.070","0.000"
"USEP","05 Oct 2020","28","65.61","0.00","6588.699","0.000"
"USEP","05 Oct 2020","29","65.80","0.00","6607.883","0.000"
"USEP","05 Oct 2020","30","65.60","0.00","6576.468","0.000"
"USEP","05 Oct 2020","31","65.60","0.00","6584.306","0.000"
"USEP","05 Oct 2020","32","65.85","0.00","6602.397","0.000"
"USEP","05 Oct 2020","33","65.84","0.00","6598.485","0.000"
"USEP","05 Oct 2020","34","65.75","0.00","6575.399","0.000"
"USEP","05 Oct 2020","35","65.60","0.00","6514.179","0.000"
"USEP","05 Oct 2020","36","64.82","0.00","6427.651","0.000"
"USEP","05 Oct 2020","37","63.67","0.00","6354.180","0.000"
"USEP","05 Oct 2020","38","64.77","0.00","6376.366","0.000"
"USEP","05 Oct 2020","39","65.60","0.00","6385.928","0.000"
"USEP","05 Oct 2020","40","65.52","0.00","6371.908","0.000"
"USEP","05 Oct 2020","41","65.43","0.00","6346.680","0.000"
"USEP","05 Oct 2020","42","65.44","0.00","6319.594","0.000"
"USEP","05 Oct 2020","43","74.04","0.00","6255.774","0.000"
"USEP","05 Oct 2020","44","65.54","0.00","6111.122","0.000"
"USEP","05 Oct 2020","45","62.64","0.00","5967.509","0.000"
"USEP","05 Oct 2020","46","61.62","0.00","5815.457","0.000"
"USEP","05 Oct 2020","47","59.59","0.00","5668.568","0.000"
"USEP","05 Oct 2020","48","58.85","0.00","5571.469","0.000"
"USEP","06 Oct 2020","1","60.82","0.00","5500.890","0.000"
"USEP","06 Oct 2020","2","59.76","0.00","5393.881","0.000"
"USEP","06 Oct 2020","3","58.37","0.00","5273.523","0.000"
"USEP","06 Oct 2020","4","56.82","0.00","5194.510","0.000"
"USEP","06 Oct 2020","5","56.81","0.00","5151.967","0.000"
"USEP","06 Oct 2020","6","56.73","0.00","5111.898","0.000"
"USEP","06 Oct 2020","7","55.51","0.00","5083.162","0.000"
"USEP","06 Oct 2020","8","55.44","0.00","5060.464","0.000"
"USEP","06 Oct 2020","9","55.44","0.00","5055.042","0.000"
"USEP","06 Oct 2020","10","55.52","0.00","5079.757","0.000"
"USEP","06 Oct 2020","11","56.80","0.00","5152.797","0.000"
"USEP","06 Oct 2020","12","59.52","0.00","5307.180","0.000"
"USEP","06 Oct 2020","13","59.53","0.00","5488.356","0.000"
"USEP","06 Oct 2020","14","61.92","0.00","5668.802","0.000"
"USEP","06 Oct 2020","15","62.13","0.00","5850.396","0.000"
"USEP","06 Oct 2020","16","65.38","0.00","6104.522","0.000"
"USEP","06 Oct 2020","17","65.48","0.00","6316.641","0.000"
"USEP","06 Oct 2020","18","67.65","0.00","6482.306","0.000"
"USEP","06 Oct 2020","19","75.17","0.00","6566.861","0.000"
"USEP","06 Oct 2020","20","84.25","0.00","6649.522","0.000"
"USEP","06 Oct 2020","21","71.80","0.00","6682.105","0.000"
"USEP","06 Oct 2020","22","74.05","0.00","6694.401","0.000"
"USEP","06 Oct 2020","23","71.28","0.00","6685.664","0.000"
"USEP","06 Oct 2020","24","65.16","0.00","6588.411","0.000"
"USEP","06 Oct 2020","25","64.84","0.00","6532.151","0.000"
"USEP","06 Oct 2020","26","65.15","0.00","6553.507","0.000"
"USEP","06 Oct 2020","27","65.62","0.00","6609.121","0.000"
"USEP","06 Oct 2020","28","65.91","0.00","6636.322","0.000"
"USEP","06 Oct 2020","29","65.91","0.00","6635.735","0.000"
"USEP","06 Oct 2020","30","65.81","0.00","6630.467","0.000"
"USEP","06 Oct 2020","31","68.83","0.00","6645.124","0.000"
"USEP","06 Oct 2020","32","69.95","0.00","6675.257","0.000"
"USEP","06 Oct 2020","33","71.40","0.00","6693.919","0.000"
"USEP","06 Oct 2020","34","70.10","0.00","6668.701","0.000"
"USEP","06 Oct 2020","35","69.71","0.00","6601.999","0.000"
"USEP","06 Oct 2020","36","65.41","0.00","6487.252","0.000"
"USEP","06 Oct 2020","37","64.81","0.00","6421.369","0.000"
"USEP","06 Oct 2020","38","65.59","0.00","6462.784","0.000"
"USEP","06 Oct 2020","39","70.26","0.00","6484.289","0.000"
"USEP","06 Oct 2020","40","73.59","0.00","6456.398","0.000"
"USEP","06 Oct 2020","41","74.06","0.00","6406.201","0.000"
"USEP","06 Oct 2020","42","75.17","0.00","6352.291","0.000"
"USEP","06 Oct 2020","43","75.09","0.00","6287.542","0.000"
"USEP","06 Oct 2020","44","65.75","0.00","6141.633","0.000"
"USEP","06 Oct 2020","45","62.47","0.00","6008.631","0.000"
"USEP","06 Oct 2020","46","61.94","0.00","5863.780","0.000"
"USEP","06 Oct 2020","47","59.88","0.00","5727.284","0.000"
"USEP","06 Oct 2020","48","57.30","0.00","5559.656","0.000"
"USEP","07 Oct 2020","1","61.53","0.00","5398.170","0.000"
"USEP","07 Oct 2020","2","60.04","0.00","5299.357","0.000"
"USEP","07 Oct 2020","3","59.98","0.00","5261.023","0.000"
"USEP","07 Oct 2020","4","55.42","0.00","5189.242","0.000"
"USEP","07 Oct 2020","5","53.46","0.00","5137.161","0.000"
"USEP","07 Oct 2020","6","57.35","0.00","5100.656","0.000"
"USEP","07 Oct 2020","7","56.42","0.00","5071.005","0.000"
"USEP","07 Oct 2020","8","56.42","0.00","5067.884","0.000"
"USEP","07 Oct 2020","9","56.42","0.00","5046.861","0.000"
"USEP","07 Oct 2020","10","55.27","0.00","5045.077","0.000"
"USEP","07 Oct 2020","11","56.42","0.00","5102.734","0.000"
"USEP","07 Oct 2020","12","59.83","0.00","5257.624","0.000"
"USEP","07 Oct 2020","13","60.53","0.00","5427.787","0.000"
"USEP","07 Oct 2020","14","62.61","0.00","5602.706","0.000"
"USEP","07 Oct 2020","15","58.99","0.00","5779.683","0.000"
"USEP","07 Oct 2020","16","62.64","0.00","6018.834","0.000"
"USEP","07 Oct 2020","17","62.64","0.00","6228.290","0.000"
"USEP","07 Oct 2020","18","65.41","0.00","6360.705","0.000"
"USEP","07 Oct 2020","19","65.80","0.00","6451.333","0.000"
"USEP","07 Oct 2020","20","66.17","0.00","6512.971","0.000"
"USEP","07 Oct 2020","21","66.16","0.00","6562.214","0.000"
"USEP","07 Oct 2020","22","65.85","0.00","6577.899","0.000"
"USEP","07 Oct 2020","23","66.39","0.00","6583.356","0.000"
"USEP","07 Oct 2020","24","65.61","0.00","6525.888","0.000"
"USEP","07 Oct 2020","25","65.44","0.00","6478.097","0.000"
"USEP","07 Oct 2020","26","64.39","0.00","6502.828","0.000"
"USEP","07 Oct 2020","27","65.15","0.00","6572.770","0.000"
"USEP","07 Oct 2020","28","65.45","0.00","6589.852","0.000"
"USEP","07 Oct 2020","29","65.55","0.00","6600.061","0.000"
"USEP","07 Oct 2020","30","65.13","0.00","6578.620","0.000"
"USEP","07 Oct 2020","31","64.80","0.00","6566.831","0.000"
"USEP","07 Oct 2020","32","65.63","0.00","6632.415","0.000"
"USEP","07 Oct 2020","33","65.82","0.00","6650.934","0.000"
"USEP","07 Oct 2020","34","65.66","0.00","6634.970","0.000"
"USEP","07 Oct 2020","35","65.51","0.00","6560.837","0.000"
"USEP","07 Oct 2020","36","64.80","0.00","6466.437","0.000"
"USEP","07 Oct 2020","37","63.28","0.00","6410.013","0.000"
"USEP","07 Oct 2020","38","64.82","0.00","6436.617","0.000"
"USEP","07 Oct 2020","39","65.86","0.00","6451.736","0.000"
"USEP","07 Oct 2020","40","65.62","0.00","6419.769","0.000"
"USEP","07 Oct 2020","41","65.70","0.00","6376.083","0.000"
"USEP","07 Oct 2020","42","66.40","0.00","6303.267","0.000"
"USEP","07 Oct 2020","43","64.82","0.00","6227.559","0.000"
"USEP","07 Oct 2020","44","61.63","0.00","6085.700","0.000"
"USEP","07 Oct 2020","45","60.60","0.00","5943.146","0.000"
"USEP","07 Oct 2020","46","58.76","0.00","5797.893","0.000"
"USEP","07 Oct 2020","47","58.57","0.00","5645.130","0.000"
"USEP","07 Oct 2020","48","56.25","0.00","5495.409","0.000"
"USEP","08 Oct 2020","1","59.51","0.00","5348.808","0.000"
"USEP","08 Oct 2020","2","58.79","0.00","5253.936","0.000"
"USEP","08 Oct 2020","3","57.55","0.00","5186.513","0.000"
"USEP","08 Oct 2020","4","57.38","0.00","5122.877","0.000"
"USEP","08 Oct 2020","5","57.48","0.00","5075.309","0.000"
"USEP","08 Oct 2020","6","57.37","0.00","5030.043","0.000"
"USEP","08 Oct 2020","7","56.71","0.00","5004.964","0.000"
"USEP","08 Oct 2020","8","56.08","0.00","5001.758","0.000"
"USEP","08 Oct 2020","9","56.08","0.00","4987.410","0.000"
"USEP","08 Oct 2020","10","56.08","0.00","4989.338","0.000"
"USEP","08 Oct 2020","11","57.38","0.00","5061.279","0.000"
"USEP","08 Oct 2020","12","59.51","0.00","5229.514","0.000"
"USEP","08 Oct 2020","13","60.52","0.00","5416.480","0.000"
"USEP","08 Oct 2020","14","61.11","0.00","5586.608","0.000"
"USEP","08 Oct 2020","15","60.58","0.00","5768.132","0.000"
"USEP","08 Oct 2020","16","62.64","0.00","6003.338","0.000"
"USEP","08 Oct 2020","17","63.38","0.00","6239.020","0.000"
"USEP","08 Oct 2020","18","67.80","0.00","6395.764","0.000"
"USEP","08 Oct 2020","19","68.13","0.00","6472.118","0.000"
"USEP","08 Oct 2020","20","69.29","0.00","6535.674","0.000"
"USEP","08 Oct 2020","21","78.55","0.00","6581.239","0.000"
"USEP","08 Oct 2020","22","68.33","0.00","6567.920","0.000"
"USEP","08 Oct 2020","23","68.01","0.00","6525.466","0.000"
"USEP","08 Oct 2020","24","67.23","0.00","6462.059","0.000"
"USEP","08 Oct 2020","25","67.22","0.00","6423.566","0.000"
"USEP","08 Oct 2020","26","67.54","0.00","6427.617","0.000"
"USEP","08 Oct 2020","27","68.02","0.00","6494.379","0.000"
"USEP","08 Oct 2020","28","73.13","0.00","6555.872","0.000"
"USEP","08 Oct 2020","29","68.04","0.00","6587.810","0.000"
"USEP","08 Oct 2020","30","67.82","0.00","6562.408","0.000"
"USEP","08 Oct 2020","31","67.86","0.00","6564.137","0.000"
"USEP","08 Oct 2020","32","68.23","0.00","6577.278","0.000"
"USEP","08 Oct 2020","33","68.22","0.00","6578.118","0.000"
"USEP","08 Oct 2020","34","68.25","0.00","6590.026","0.000"
"USEP","08 Oct 2020","35","69.28","0.00","6529.611","0.000"
"USEP","08 Oct 2020","36","67.80","0.00","6426.767","0.000"
"USEP","08 Oct 2020","37","67.17","0.00","6355.706","0.000"
"USEP","08 Oct 2020","38","67.49","0.00","6371.187","0.000"
"USEP","08 Oct 2020","39","68.13","0.00","6400.182","0.000"
"USEP","08 Oct 2020","40","67.91","0.00","6376.878","0.000"
"USEP","08 Oct 2020","41","67.22","0.00","6303.327","0.000"
"USEP","08 Oct 2020","42","67.88","0.00","6239.929","0.000"
"USEP","08 Oct 2020","43","67.17","0.00","6162.611","0.000"
"USEP","08 Oct 2020","44","60.20","0.00","6019.580","0.000"
"USEP","08 Oct 2020","45","58.75","0.00","5865.674","0.000"
"USEP","08 Oct 2020","46","58.57","0.00","5733.879","0.000"
"USEP","08 Oct 2020","47","58.05","0.00","5598.263","0.000"
"USEP","08 Oct 2020","48","55.43","0.00","5461.076","0.000"
"USEP","09 Oct 2020","1","58.49","0.00","5335.553","0.000"
"USEP","09 Oct 2020","2","58.24","0.00","5243.121","0.000"
"USEP","09 Oct 2020","3","57.29","0.00","5185.599","0.000"
"USEP","09 Oct 2020","4","55.59","0.00","5117.649","0.000"
"USEP","09 Oct 2020","5","55.59","0.00","5086.457","0.000"
"USEP","09 Oct 2020","6","55.58","0.00","5040.996","0.000"
"USEP","09 Oct 2020","7","55.58","0.00","5024.426","0.000"
"USEP","09 Oct 2020","8","55.58","0.00","5013.547","0.000"
"USEP","09 Oct 2020","9","55.58","0.00","5011.813","0.000"
"USEP","09 Oct 2020","10","55.58","0.00","5025.763","0.000"
"USEP","09 Oct 2020","11","55.58","0.00","5095.557","0.000"
"USEP","09 Oct 2020","12","60.17","0.00","5250.238","0.000"
"USEP","09 Oct 2020","13","60.51","0.00","5420.118","0.000"
"USEP","09 Oct 2020","14","61.58","0.00","5578.412","0.000"
"USEP","09 Oct 2020","15","58.90","0.00","5747.576","0.000"
"USEP","09 Oct 2020","16","61.60","0.00","6006.185","0.000"
"USEP","09 Oct 2020","17","61.61","0.00","6238.389","0.000"
"USEP","09 Oct 2020","18","67.18","0.00","6398.219","0.000"
"USEP","09 Oct 2020","19","67.86","0.00","6466.099","0.000"
"USEP","09 Oct 2020","20","67.98","0.00","6532.324","0.000"
"USEP","09 Oct 2020","21","67.18","0.00","6575.797","0.000"
"USEP","09 Oct 2020","22","67.18","0.00","6598.271","0.000"
"USEP","09 Oct 2020","23","67.49","0.00","6594.942","0.000"
"USEP","09 Oct 2020","24","64.84","0.00","6527.603","0.000"
